"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"62","EDN1",18.3998012506659,-0.516747421883758,0.645619946641445,0.00385779930586066,0.0141153228082655
"63","ADCYAP1R1",453.763158793685,0.672014271001033,0.278284137844411,0.000116486357148951,0.000762715439012653
"64","FDFT1",3658.22542986414,-0.643491312153649,0.0711080481457735,1.05861444883589e-21,5.97646668281686e-19
"65","PGM1",1180.51724107882,0.624583763189478,0.102712840379297,5.41515353228166e-12,3.27552322589561e-10
"66","PTPRH",56.4992228285978,0.768644010349967,0.271507968768292,3.26823984674218e-05,0.000258659293789673
"67","SLC4A4",1305.24578309386,0.636021104032091,0.24205774570578,6.18408435882298e-05,0.000444050592130597
"68","IGSF9B",164.448855175644,1.01807771153896,0.137780704663868,1.01808751829805e-14,1.22194551507222e-12
"69","CXCL2",112.101423840856,1.03975285195542,0.475820305568112,0.000106474191608519,0.000703810105242263
"70","PCDHA6",120.234533227837,0.888997046048891,0.232570745061761,1.6297908921995e-06,2.06507918285927e-05
"71","ATP8B1",360.142016659839,-1.1103340501745,0.2427254861008,9.20153738664302e-08,1.71675684681272e-06
"72","SEMA5B",105.677156109577,1.73461471115276,0.269917282831535,9.20272491625747e-13,6.84278711700061e-11
"73","ITGB5",5077.55939558678,0.570616419352455,0.104647744864805,1.52963451042265e-10,6.30168076820877e-09
"74","MECOM",480.550969642678,-0.51754790925533,0.0776857881327322,6.45233480484445e-14,6.51343969736715e-12
"75","IGSF9",45.8715536542629,0.655062481053375,0.293772519568808,0.000204094374925509,0.00121666427727397
"76","WNT11",4.67430356246007,0.830987735261247,0.627315954269894,0.000825774095098225,0.00393475290140114
"77","HSD17B2",34.6996305178177,0.907234061485807,0.454750723222775,0.000213853833376107,0.00126740823567341
"78","PPEF1",40.4310213094013,0.592967690385561,0.553460230988364,0.00280784766407801,0.0108601933376151
"79","FTL",11740.9527330688,0.56990450799833,0.101091287152176,5.12418593010255e-11,2.41820328583756e-09
"80","SMOX",961.068802045478,0.643078611418448,0.0920899152232812,1.76441989258975e-14,2.007093464384e-12
"81","LZTS3",303.845794113809,0.60819525983567,0.135589283854162,3.20615314608795e-08,6.81609378044891e-07
"82","SIRT4",11.0947178109871,0.512043875007427,0.344380391341842,0.00219591638077991,0.00889748893998622
"83","RPH3A",239.590819499478,-0.859421736377282,0.26937142446195,1.15589472787884e-05,0.000107961417506478
"84","TBX5",143.859470028134,0.621520224909892,0.267333780058419,0.000162779513636528,0.00100863744974049
"85","FXYD5",830.955915699883,-0.53677020386582,0.0722876833827429,2.26825842567006e-16,4.02035618401031e-14
"86","LAG3",32.9922143349635,0.502786283772975,0.313932185343242,0.00176051875264302,0.00739497645915472
"87","YPEL3",110.862104839985,0.779988257842204,0.163879609467836,2.95000325622644e-08,6.3333661457267e-07
"88","ICAM1",1677.91886230972,1.22967548415926,0.287091569782408,2.15784749582356e-07,3.54822754895776e-06
"89","SEL1L3",2689.75794547168,0.949637487690592,0.286708970139594,7.96125824257658e-06,7.84951225042657e-05
"90","ANGPT2",87.5187952631167,0.50295938114955,0.387720160057268,0.00333614330850539,0.0125253281900364
"91","SLC22A17",379.218645128573,0.569748533590339,0.12640173779619,2.50617782401877e-08,5.46518863684093e-07
"92","TEKT2",6.7574285880917,0.849972557674246,0.458464843260513,0.000329188784928512,0.00182201330743112
"93","TGFB2",319.666225380387,0.90050205755772,0.298191282165346,1.85383228147306e-05,0.000160374378356945
"94","WHRN",176.484568082448,0.836398901534919,0.151178133776753,1.02893600183879e-09,3.26751489083931e-08
"95","SEMA4G",122.530841170751,0.647471861071681,0.135727424907415,1.02303956194983e-08,2.49507072684821e-07
"96","BAMBI",139.911838205535,1.19944823316942,0.375722850739645,7.59311317077886e-06,7.56482510210341e-05
"97","SCD",87384.3008029487,0.80755644860049,0.223833145863388,2.93283253563994e-06,3.37012336610919e-05
"98","MZF1",215.006084992026,0.609774763436677,0.11442579181606,3.97422365152825e-10,1.44235931238679e-08
"99","IZUMO4",17.4615160375761,0.594295901784737,0.39842526710615,0.00153900219061605,0.00661749235304949
"100","SUSD2",9.23381355271858,0.944390360151283,0.432866956142374,0.000132831983741227,0.000849311211479668
"101","SEZ6L",2362.04611436235,0.612912733155315,0.431236374345062,0.0016354393683291,0.00695563680006709
"102","NEFH",101.229433563621,-0.786454205137814,0.179017954225087,1.4608177033018e-07,2.54482791444906e-06
"103","ARSA",169.213573171272,0.597232808801707,0.0920476793515765,2.85347485147372e-13,2.44741101308543e-11
"104","APOL1",288.302742230307,0.793558641461967,0.187353271943004,2.8395385682409e-07,4.52278854709467e-06
"105","MYH9",16423.8967170445,-0.566315653671177,0.114178420774239,2.38208382236896e-09,6.96946823213292e-08
"106","TRIM9",1542.90567398312,0.627500310374305,0.0952563744734391,2.12401738676995e-13,1.88234866433339e-11
"107","PLEK2",31.0697749899759,-0.702770632010305,0.437868194105413,0.000833221696279174,0.00396033623834844
"108","PAPLN",91.2477079002762,0.703564932223941,0.205264617822529,4.23805871081699e-06,4.63419863192134e-05
"109","NFATC4",316.585942832159,0.729037941653468,0.173891596110878,2.45526513392758e-07,3.97721641195091e-06
"110","MMP9",9.66245319468286,0.834741842466237,0.730235099843486,0.000914762288019368,0.00427825121779767
"111","BMP7",932.838066654632,1.24458323139173,0.251622161951903,1.16497833602262e-08,2.80090927066132e-07
"112","FERMT1",733.976945626684,-0.667562146531564,0.13955293170504,1.12580630493336e-08,2.7152951750157e-07
"113","HAO1",14.8236428691888,-0.698965542884815,0.375661126299484,0.000485323392391416,0.00251539764373423
"114","SNTA1",549.551786065942,0.563410529518913,0.132203403982918,8.24818073977185e-08,1.56571630157338e-06
"115","MAP1LC3A",181.072952868356,0.635879962799681,0.120456304035046,6.59035209510873e-10,2.20784037331302e-08
"116","SYNDIG1",95.5308378011726,-0.825753631213895,0.324520247345545,6.99592187482077e-05,0.000494936527584486
"117","SMAD7",210.588813613064,0.578568523421774,0.155812458381871,1.00643656458769e-06,1.35402582118359e-05
"118","LIPG",5868.46922573563,0.697859127125785,0.181078024758389,8.2584561683377e-07,1.13408691327902e-05
"119","RENBP",58.4691568602346,0.57359422989114,0.365062497124626,0.00140853571713855,0.00615195127115841
"120","PCSK1N",101.044645192919,0.647985304819344,0.233235772607992,3.75480990823055e-05,0.000290530799142936
"121","PGK1",13645.4516286422,0.663131278044299,0.236357762387781,3.43678793196357e-05,0.000270175133815991
"122","PCDH11X",113.526119289604,0.556977808281288,0.258945772554864,0.000318606460734931,0.00176986817820064
"123","FLT1",24.2236519768698,2.04939605467762,0.411814191764273,4.17970499153843e-09,1.13365201398613e-07
"124","HSF4",138.635812020807,1.37904609146864,0.34484997518492,4.45426112462908e-07,6.73574427804772e-06
"125","ZNF423",120.404825460021,1.43345530279789,0.270459513820768,1.03418023453066e-09,3.27054135164956e-08
"126","RHBDL1",12.9119593598718,1.26309365169128,0.467073496172503,2.22903350117793e-05,0.000188552484231161
"127","AQP9",17.2945791385026,1.81898436557357,0.472656378681592,4.51485589601523e-07,6.80039016037155e-06
"128","RASL12",91.8618255406232,0.640008579593987,0.407723065200683,0.00110762557212756,0.00501739571944738
"129","HOMER2",2662.95491874454,0.704544197037351,0.128374328585454,4.34466045325258e-10,1.54732848805909e-08
"130","BMF",56.4604014213135,0.543755831845258,0.402378909102662,0.00249309791222238,0.00982733164623888
"131","RP1",33.9798314805368,-0.527738132046526,0.263022723542599,0.00053900593740539,0.00274417752300279
"132","EYA1",137.13588805704,0.610225547399212,0.298243182295859,0.000375843436909188,0.00203950925909817
"133","SFRP1",6.74262462154454,-1.13137151156382,0.77418211439038,0.000267698589126429,0.00153692263429535
"134","NDRG1",15574.2621624728,1.49762718712304,0.189775995844008,2.04523863326207e-17,4.94850356933552e-15
"135","SQLE",6596.03555910231,-0.532044748442542,0.0752358558241573,3.26328983511869e-15,4.32541973536645e-13
"136","BNIP3L",2364.23860878432,0.703998894183105,0.336438196387036,0.000271122693105854,0.00155132252665636
"137","ECH1",833.251118140872,0.575025262237803,0.0981256357124796,1.35924635271926e-11,7.58937441556762e-10
"138","FCGRT",688.512737309848,0.552897681064931,0.073706713385666,1.3120449182357e-16,2.53158236565402e-14
"139","OLFM2",1590.64265996229,1.19583567396039,0.106415376633753,6.91964886766064e-31,1.05476207689751e-27
"140","PLD3",3355.40900546384,0.62574339886876,0.0773615912311311,2.96357333175467e-18,8.36550894369193e-16
"141","BBC3",90.2910419082463,0.671801942303929,0.231385669117438,2.49326722955119e-05,0.000206068171782084
"142","ICAM5",107.689192366412,0.517462222743077,0.237651725450715,0.000336589627250065,0.00185769848339687
"143","PLA2G4C",29.2668433654788,0.765165183457373,0.429615442680706,0.00048211639878036,0.00250132752437339
"144","DBP",66.1306286703995,0.632661813757671,0.222913279907633,3.0635280540283e-05,0.000244952420421591
"145","CAPS",276.267306846944,0.778304966811722,0.133184209520892,1.30502492892962e-10,5.46497115155883e-09
"146","RAB3A",149.289883378053,0.678726784507522,0.165285404006308,2.66435014703556e-07,4.28403895477459e-06
"147","ISYNA1",78.2850540722396,0.792655853146375,0.160675340889362,1.456490623325e-08,3.37919125895631e-07
"148","MAG",81.4971809428165,-2.53783725664324,0.499652814644528,1.24645352165558e-09,3.86959084126191e-08
"149","PBX4",24.5195463980353,0.634439728518275,0.269105796118012,0.000144607539620616,0.000913112148482622
"150","HBP1",739.59558135218,0.62779928121922,0.130150974165901,6.75528312193913e-09,1.72480369560667e-07
"151","DLX5",655.413972730763,1.08980840900151,0.100724505042204,1.49208526545154e-28,2.06762324557071e-25
"152","TSPAN12",45.0324862564616,-0.878827613454603,0.257746664695223,6.03918210381239e-06,6.22836622519704e-05
"153","HOXA13",51.8180745590119,0.792127552937374,0.440034911657396,0.000429700476175502,0.00227427929109138
"154","CPED1",334.113343822247,-1.33529027585126,0.246642322554817,7.49967759590227e-10,2.47583015213626e-08
"155","GRB10",5407.53857233917,0.546228584172402,0.0641323370619438,2.95371967892214e-20,1.21685267745433e-17
"156","NPTX2",1369.65912219965,1.24541980495274,0.192768994760575,1.99413490336183e-12,1.36921614107857e-10
"157","PTPRZ1",35779.3953657576,0.695834683929277,0.172988834354908,4.14165556896843e-07,6.30681876501357e-06
"158","TFR2",39.2781648520103,0.756776586546028,0.266117928967569,3.14141071327223e-05,0.000250180373575802
"159","SERPINE1",37389.1585886737,-1.01332774715467,0.171758179829017,1.7777093070783e-10,7.13095341257749e-09
"160","MEST",530.222933629192,-0.601172366167454,0.147141030345871,2.03466140303554e-07,3.38215308249408e-06
"161","PRKAG2",272.846293449076,-0.697422011591556,0.0884562888271824,5.57515824723286e-17,1.18030746059126e-14
"162","AMBP",27.9849084688614,1.32437631387873,0.305879326779337,1.40785201606296e-07,2.47804714559442e-06
"163","CA9",236.769524614956,5.09221351882496,0.881238670273695,6.95586521188452e-13,5.35496229417958e-11
"164","PTGDS",62.0415471641487,1.65227012857582,0.185918996629596,4.05672641399848e-21,2.09004795922126e-18
"165","ABCA2",1741.49729333147,0.56554685438662,0.0811070196462575,7.38187374992551e-15,9.00175212560916e-13
"166","UNC5B",435.27892836005,0.594913604544454,0.287551080383617,0.000365956397366503,0.0019948952779636
"167","SPOCK2",3384.24517827588,1.41206342271593,0.207193889569434,8.54077122043597e-14,8.3453189559683e-12
"168","MAP3K8",53.7124609727652,0.927385508750683,0.326131220159617,2.88447418339927e-05,0.000233252201472441
"169","EBF3",379.273828148982,0.720144403446066,0.133698119506272,8.76838602352723e-10,2.84375549269416e-08
"170","RNF43",7.75347219913705,0.537334031547967,0.55099907024598,0.00391941175576375,0.0142858903379022
"171","HOXB6",191.60784407307,-0.549898171755429,0.113854965898793,4.66391001550336e-09,1.24058916862059e-07
"172","CPD",6716.85432239967,0.502466192142605,0.173554008346941,3.17530983589377e-05,0.000252350309834514
"173","ALDH3A1",170.817458866404,2.10088657516218,0.33569651342777,3.93028753638068e-12,2.49622387154378e-10
"174","CCL7",26.3635271624993,0.831714571111828,0.570761314841307,0.000696908184800573,0.00341026371136922
"175","CCL8",6.74006913657899,0.62860360527688,0.662190134199606,0.00233663840758912,0.00933244181963757
"176","DHX58",110.281156397918,0.712407998236718,0.186470562105905,1.00223593219881e-06,1.34956557548644e-05
"177","CNTNAP1",1551.03760253601,0.550865088713534,0.100522037531522,1.23320298220652e-10,5.17843334924903e-09
"178","HDAC5",504.348535292383,0.535531936300042,0.118166091906151,2.20827592547253e-08,4.89967247918163e-07
"179","ABCC3",556.057315794298,0.91227999131849,0.183882438020259,2.06206135712036e-08,4.63598838740201e-07
"180","SLC16A6",178.656105175667,1.47339908470727,0.458467631266628,4.49119881979206e-06,4.86119334334936e-05
"181","EFNB3",254.696522732369,1.02414014153945,0.211158507456098,3.39053745662948e-08,7.15816654451567e-07
"182","TMEM97",2277.38746808787,-0.622467192452519,0.079913313076808,3.0884405694288e-17,7.13289387875805e-15
"183","ALDOC",479.189835370422,1.34611955243648,0.232631185445767,8.55372718967408e-11,3.80129631347528e-09
"184","MANBA",444.539003990903,0.569750194395787,0.0907231719586424,9.05026112489357e-13,6.76240834935062e-11
"185","SOD3",370.889638128558,0.807805901462847,0.214109467364404,1.66335269783949e-06,2.10236195465733e-05
"186","GLRB",172.239492477687,-0.532724926500197,0.151188049017701,2.35728891309475e-06,2.80719960174244e-05
"187","HGFAC",12.6283953874336,0.776702478655651,0.415361346632422,0.00038703062215736,0.00208906082632601
"188","CRYAB",252.517859544632,1.48425340680768,0.193732485335492,1.30877946318136e-16,2.53158236565402e-14
"189","ZBTB16",119.94586423241,0.609984496491176,0.435915497691488,0.00172112578423764,0.00724833127131502
"190","CPT1A",2308.39883384966,0.54072120495058,0.139484773116411,4.98769883870859e-07,7.42455990219093e-06
"191","CCND1",14289.6150144305,-1.15135964819286,0.271963150371327,3.16597697517413e-07,4.97515330232775e-06
"192","ACCS",66.4856109572716,0.902608517721852,0.131221374767203,4.56473935365428e-13,3.78153923737784e-11
"193","SLC22A18",129.387212424786,1.00448251882548,0.13082180979694,1.21834531544025e-15,1.75200355125055e-13
"194","CLEC2B",1337.65467581518,0.725744015547904,0.235079548066049,1.43025959910076e-05,0.000129616213252633
"195","WNT5B",71.9423320288741,-0.609196182675854,0.270780386414566,0.000208669489918786,0.00123957483820423
"196","MGP",66.2913643085184,1.72820613872898,0.46383360121316,7.31352286359575e-07,1.01622633554959e-05
"197","ING4",253.631903701092,0.50283930801109,0.115116542485747,5.75339947259861e-08,1.1345286954828e-06
"198","ENO2",5187.41105968129,1.26266836761358,0.258875215537361,1.51808666716412e-08,3.51674697075725e-07
"199","SLCO1B3",16.5757208317017,-1.0941822289185,0.575175785280817,0.000160553098509667,0.000997680750339522
"200","FRK",66.6363361123207,0.564426046145837,0.245761830387772,0.000199355349745972,0.00119354815246577
"201","ADTRP",69.9979744359185,-2.31551784543903,0.429283021553835,4.41217318899495e-10,1.56231337710483e-08
"202","RBM24",13.3440523336716,-0.594235195167668,0.408696751399319,0.00165802812286334,0.00703208755615079
"203","PHACTR2",582.201791493425,-0.569668404109874,0.174294867207048,6.27968179800498e-06,6.42424091590537e-05
"204","VEGFA",5508.16842799065,1.37567031696846,0.563013600174901,3.16264561755696e-05,0.000251608596808041
"205","CLIC5",5.46371638161039,1.73033407541305,0.651270324884317,1.08912666042609e-05,0.00010254204870213
"206","ENPP5",56.2354471147246,0.782555870651406,0.296246508816358,5.60282991381461e-05,0.000407461528512768
"207","SEMA5A",5341.13233082274,0.771328520733503,0.12159983379937,6.70330971561758e-12,3.97581906595949e-10
"208","HMGCS1",6756.36419477536,-0.50061544381812,0.13005914060383,6.63159001274859e-07,9.4032861920304e-06
"209","APBB3",116.992678965701,0.8178976646103,0.156306497726513,4.14302712665985e-09,1.12570699628656e-07
"210","SPARC",30493.2639936602,0.568047748001849,0.10502850296918,1.95662534464589e-10,7.74671172167202e-09
"211","HMGCR",5966.45697261151,-0.541145943954357,0.0769650666360267,4.39542761639301e-15,5.63021034930072e-13
"212","POLR3G",539.757485030087,-0.619094661655064,0.139528122765302,4.28422922348713e-08,8.71889266403396e-07
"213","ARRDC3",3254.4590469828,1.3085715556817,0.253319336405046,3.10349790008855e-09,8.84235859645791e-08
"214","SLC27A6",34.5610588534026,0.758927117968342,0.255663569139532,2.15215481666904e-05,0.000182657549390234
"215","FGF1",248.535301937619,-1.09612748108062,0.319114179033934,4.70607336303622e-06,5.04463264927997e-05
"216","HRH2",58.9942189231598,1.10532629243883,0.336177633877102,6.97327633479565e-06,7.06739701936769e-05
"217","BCL6",572.213035860293,0.821331506678468,0.109416975087834,4.17858791070723e-15,5.41825835972637e-13
"218","AMOTL2",1290.19111934222,-0.862416802103478,0.0838206584075483,1.0264434664419e-25,9.77879859935869e-23
"219","FAM162A",794.154182024268,0.659370979798904,0.238911298433548,3.99218150924783e-05,0.000305946821244166
"220","PFKFB4",931.387267702006,0.811751820630675,0.264765012713009,1.64670867164186e-05,0.000145934769080447
"221","ABTB1",174.091581840281,0.60840580312732,0.128949910897915,1.01469896001444e-08,2.47869491145836e-07
"222","KLHL24",887.658824207847,0.735144435780523,0.150806296635679,1.26958021642749e-08,3.00034282775258e-07
"223","SLC4A3",998.344717328204,0.556266695148152,0.123984074934226,2.73402388727668e-08,5.90293571016408e-07
"224","LOXL3",1041.54816399656,0.784648566711434,0.174983095270397,9.93580399648957e-08,1.84023645587473e-06
"225","EVA1A",451.228291556547,-0.874677933333301,0.0970299189135947,2.26542019864235e-20,9.5921666910848e-18
"226","IGFBP2",8737.48670605825,0.557858294205046,0.166796454780276,4.68714975624403e-06,5.0347286824396e-05
"227","IGFBP5",35322.4399919269,1.41853742441773,0.397507729640089,1.76161294627752e-06,2.20100542132035e-05
"228","EFHD1",121.662517667643,0.743736945835608,0.217118581591176,4.72773925497645e-06,5.06073942862402e-05
"229","KDM3A",1682.21979706989,0.637428890101734,0.116505713198572,2.30905308171985e-10,8.93322236666389e-09
"230","ABCB6",551.84441590079,0.542804173598971,0.0973172072372811,6.87530521805168e-11,3.10980051747068e-09
"231","ID2",333.033510433974,1.17920606293087,0.176943775143162,7.37271104470961e-13,5.64734846505068e-11
"232","ODC1",13161.3970669778,-0.565212459822972,0.0610589934918693,4.08805472938182e-23,2.96734372571272e-20
"233","QPCT",407.507566379579,0.763812483850151,0.226804870328649,6.00885334020242e-06,6.20128310526104e-05
"234","EPAS1",5869.12456570188,1.52514769029043,0.179939885644339,1.49591709334167e-19,5.56152786678223e-17
"235","DHCR24",9867.50599959458,-0.718627686983792,0.0858922397775022,1.64771210293527e-18,4.92472070294949e-16
"236","RALGPS2",143.732123069256,-0.715126079868394,0.240822848353568,2.07511974063412e-05,0.00017690743963359
"237","ANGPTL1",10.7824997924633,0.504478042586701,0.446170308325075,0.00422476981806455,0.0152445682539091
"238","FBXO2",17.549135798935,1.02133891222971,0.322270340592669,1.09452986956277e-05,0.000102987153097193
"239","RGS2",251.24183458382,0.633414969858505,0.187695699220996,4.35666420480091e-06,4.74008797100501e-05
"240","KIF21B",38.7125862296344,-0.969396325665255,0.266469590357244,3.00329604549368e-06,3.43946218042526e-05
"241","SIPA1L2",1146.47107465719,0.805847563382787,0.247179086396346,9.06053332080212e-06,8.75774948693638e-05
"242","RIMS3",255.005246401827,0.76847007250103,0.161342374224811,2.69888567615237e-08,5.84362419908958e-07
"243","CDK18",113.573949553728,0.966810898002921,0.156569162820868,3.89362283081517e-11,1.9022593849396e-09
"244","SLC2A1",5652.34347749378,0.681583294738018,0.181319818084956,1.12339655957498e-06,1.49554006616607e-05
"245","MAN1C1",852.693871785103,0.599636070904176,0.11068211972846,2.22647473942195e-10,8.70209088538687e-09
"246","CTSD",5712.98220876361,0.517848662940808,0.162749680892778,9.95180743647189e-06,9.50472435802889e-05
"247","NRP2",11357.4620282123,0.63252123526275,0.108918146387384,3.13800911847444e-11,1.57863607237313e-09
"248","ATP10B",16.1544524795315,2.17430567698444,0.443598946749831,5.51353943036243e-09,1.43417886581936e-07
"249","MYB",64.3163075624036,-0.997412125507753,0.184463472385428,2.55861031875768e-09,7.42874230263303e-08
"250","CCND2",17398.1048798481,0.590990629269229,0.0905311627118213,2.04982329942212e-13,1.82721968146733e-11
"251","GDA",231.939814714204,-0.521204811119109,0.185501036784647,3.99139425569887e-05,0.000305946821244166
"252","TJP2",1007.7836808685,-0.515376696628625,0.26162937501769,0.000628731239319217,0.00312887700977565
"253","NR4A3",40.1756677057513,0.644941846433721,0.340411281244801,0.00051543361365594,0.00264420494996292
"254","LTBP2",2985.69307302096,-0.616250977403936,0.134222464295613,1.99855758017099e-08,4.5131871399328e-07
"255","ESRRB",8.59181088574432,0.704191216781312,0.483201456379527,0.00108549782386485,0.00493077786229718
"256","IFIT2",577.510686222315,0.517343931311321,0.291149884545851,0.00106144389877025,0.00484418842783083
"257","PPP1R3C",307.647419383899,1.06802654256926,0.25029830143,3.31103471957999e-07,5.17111703181944e-06
"258","MXI1",558.395941612864,1.0263084475401,0.221628092289898,8.54743121411807e-08,1.6142164945085e-06
"259","AVPI1",85.8152884785509,0.572287899034889,0.136702891574929,1.19140200802266e-07,2.14663602934864e-06
"260","TEK",123.836039323801,-0.503555386210077,0.149638245202087,5.12503273772904e-06,5.43260598200304e-05
"261","ACAT2",3448.92185423705,-0.883038681617279,0.0938079275918445,5.80893291107364e-22,3.68939851514565e-19
"262","PLXDC2",679.622092072686,1.34819541007473,0.490075592241355,1.71838253492762e-05,0.000150796229014978
"263","EGR1",1045.41952964221,1.26175635102186,0.13730430726619,6.73987133132071e-22,4.10943434813286e-19
"264","DUSP4",5380.38993564924,0.966644018790122,0.161623401108682,1.20795057121792e-10,5.1004959991897e-09
"265","KCNJ8",7.11926527692873,-1.40185272710855,0.501241005555749,1.41083599588499e-05,0.000128084413849166
"266","POPDC2",11.6271022044572,0.748073329579381,0.469263305429698,0.000733398223049848,0.00355572172835523
"267","DEPDC7",131.2379581188,-0.567509788429289,0.131540629372542,6.43434357494242e-08,1.25420331346352e-06
"268","CPXM2",43.3037793424002,1.8753973599957,0.34570313654614,4.1573994118768e-10,1.49813804338624e-08
"269","CXCR4",1008.87768521996,0.636289498544328,0.137301086441656,1.83935706477126e-08,4.18467458780722e-07
"270","FMOD",49.9090613162127,0.83061710434306,0.244068598942532,5.93774666606682e-06,6.14871415970492e-05
"271","INHBA",478.382293756853,-0.549207571294574,0.300969269491599,0.000826587476501868,0.00393739778259937
"272","FKBP9",8161.95931012339,0.509151642688858,0.0717435149114125,2.98687778574671e-15,3.99377000773132e-13
"273","PLAU",3893.64817987804,-0.634622147987382,0.0869768551377479,1.61604939943876e-15,2.23940372687682e-13
"274","P4HA1",2298.49022354421,0.97426859728406,0.280427489847285,4.89992747242955e-06,5.2193986346781e-05
"275","BHLHE41",2235.58519645139,1.14254433138441,0.143441729624513,6.01650814174892e-17,1.25629635074902e-14
"276","ITIH5",25.410519393876,1.77410110188729,0.4311805737897,1.81800772282772e-07,3.05870769526081e-06
"277","COL10A1",24.1403905216385,-2.31472887731655,0.283800672980659,5.30437794869748e-18,1.39404539779303e-15
"278","G0S2",25.9913350862351,0.855771398178733,0.24072795654213,3.76944209410047e-06,4.18787214579981e-05
"279","CHPF",3951.31407361304,0.582985709282661,0.0970900667861828,5.81808091729882e-12,3.49153572529079e-10
"280","OBSL1",2438.03350997924,0.904367539135475,0.11153964699627,5.2052245801346e-17,1.13347483249988e-14
"281","PI3",394.782856332375,0.719190676619183,0.401471615935218,0.000537145891730265,0.00273869420297304
"282","SLPI",101.015243170302,1.33515161144199,0.21284141610858,4.40411657445388e-12,2.75130938296723e-10
"283","NDP",409.363784829034,-0.951302565300613,0.182379815633446,6.65178281377152e-09,1.70122693675032e-07
"284","COL21A1",98.9416135813278,0.667069766914126,0.392435117221587,0.000767070863294386,0.00368847355495152
"285","CPNE5",108.433963358879,0.690229703291437,0.24709084272623,3.60268010960303e-05,0.000280898480361529
"286","ATXN1",1984.18204415849,0.613294819272413,0.0789917658429306,3.24321510746639e-17,7.37855640046421e-15
"287","MT1G",12.4637435215958,2.58354537742207,0.989737747684644,1.71842948531879e-06,2.16300748511266e-05
"288","PTGER2",28.9867217620619,0.841775143926266,0.219784485705647,1.47546784396674e-06,1.90275434395812e-05
"289","INSIG2",717.302235716795,0.839014272601194,0.338823336138055,8.18901982075768e-05,0.000565587807556907
"290","C3",629.68719724783,0.546743113930456,0.448962578288712,0.00304391194093722,0.0116024880509392
"291","FOSB",47.0822686928597,0.519919128053422,0.337231078627014,0.00187559762282006,0.00779436602089589
"292","HSPA2",165.49880579662,0.632194171187876,0.171339893681101,1.24283113218075e-06,1.63173772160476e-05
"293","BEST3",38.5435143978128,-0.693624811259815,0.328669089228225,0.000264160048438724,0.00152234087650339
"294","IDUA",129.353734477594,0.783708448454174,0.122817629306694,5.97931617108266e-12,3.57422417238482e-10
"295","KDM4B",1007.89979730644,0.51706550842169,0.101031708602893,1.04267564996479e-09,3.29058073134851e-08
"296","ADM2",37.069256236215,1.10249534398498,0.272889596993264,7.00111002406957e-07,9.78166087047593e-06
"297","MCHR1",84.0112495741739,1.40573133638487,0.484735142413074,1.10135446212466e-05,0.000103549289404123
"298","BAIAP2L2",9.31238030752579,0.967361928051716,0.40139114136839,7.67856091827691e-05,0.000536900477418784
"299","LIF",1724.48850050736,1.59645274008016,0.271005374296201,2.6307993326913e-11,1.35936522807504e-09
"300","KRT17",4.83832104567659,0.620034082956964,0.569094102117917,0.00243019355944776,0.00963919865382829
"301","CPA4",103.703540177868,-0.890333943089718,0.312687028053903,2.96950085004132e-05,0.000238608863770057
"302","FLNC",4072.16229572601,-0.808568850743708,0.111255461453121,2.1372207006738e-14,2.37793103214385e-12
"303","ARHGAP22",1319.43527124103,-1.02147167196892,0.0693749751841706,3.86709901606399e-50,1.96487301006211e-46
"304","ATP1B2",1565.73224733323,1.03848854350467,0.224993432505132,8.94739196558033e-08,1.6754925765521e-06
"305","AP1M2",10.4385985431146,-1.31938570822316,0.489681104801408,2.05545409688193e-05,0.000175525416239615
"306","EGLN3",172.843676950127,3.31228589395053,0.644170160841333,5.5125882235468e-11,2.5775577390038e-09
"307","CDKN1C",44.2092116350419,1.12560046006502,0.302998882281686,1.94623381144665e-06,2.39052715454322e-05
"308","SHC2",163.061172015033,0.661025309196602,0.360495315703361,0.000573475999815448,0.00289645283803409
"309","GDPD2",427.619380849705,0.730045014861103,0.242405708684419,1.83653502542079e-05,0.000159148967552525
"310","SAT1",4398.25839904989,0.631463668594325,0.144992633372094,6.7451980476282e-08,1.30644286963147e-06
"311","APOE",342.703602837393,1.33658162279099,0.147191519013526,1.2124392493145e-21,6.6004326704646e-19
"312","DPP6",228.661196070752,0.585436319819884,0.217790898996151,5.27277539801902e-05,0.000386444014537115
"313","GDF1",92.5664078129886,0.523544237966761,0.346268750147495,0.00197343046547326,0.00814541039404517
"314","GDF15",1239.90069697976,1.23054044778851,0.5275371678449,5.25188333246532e-05,0.000385433113320987
"315","IQCN",32.2338222659363,1.12914385943129,0.301584778370595,1.76518822022155e-06,2.20366617861073e-05
"316","JUND",1947.82053391153,0.761987790752046,0.154372280203582,1.16880893116245e-08,2.80569362798571e-07
"317","OLFM1",235.953141025454,0.643371648361137,0.316413857159701,0.000360195868277642,0.00196649914762038
"318","PNPLA7",40.0583518693921,0.605697708866291,0.235689159873268,7.65886265874476e-05,0.000535768900905215
"319","NPAS1",25.7566849352447,0.691093809868708,0.390057346056865,0.000608035280963108,0.00304777434650465
"320","SLC6A8",6112.62585499762,0.914585375118722,0.129291182335662,1.21619389822226e-13,1.15865272441262e-11
"321","PNCK",26.2939410803859,1.27773938936813,0.370276893778181,3.21053077159757e-06,3.64665577879745e-05
